model_name,iteration,accuracy
ensemble_model_0,6,0.1172360248447205
ensemble_model_0,9,0.1172360248447205
ensemble_model_0,5,0.1172360248447205
ensemble_model_0,8,0.1172360248447205
ensemble_model_0,3,0.1172360248447205
ensemble_model_0,11,0.1172360248447205
ensemble_model_0,12,0.1172360248447205
ensemble_model_0,20,0.1172360248447205
ensemble_model_0,4,0.1172360248447205
ensemble_model_0,14,0.1172360248447205
ensemble_model_0,7,0.1172360248447205
ensemble_model_0,18,0.1172360248447205
ensemble_model_0,1,0.1172360248447205
ensemble_model_0,15,0.1172360248447205
ensemble_model_0,13,0.1172360248447205
ensemble_model_0,10,0.1172360248447205
ensemble_model_0,16,0.1172360248447205
ensemble_model_0,17,0.1172360248447205
ensemble_model_0,19,0.1172360248447205
ensemble_model_0,2,0.1172360248447205
ensemble_model_1,9,0.2670807453416149
ensemble_model_1,6,0.2670807453416149
ensemble_model_1,5,0.2670807453416149
ensemble_model_1,3,0.2670807453416149
ensemble_model_1,4,0.2670807453416149
ensemble_model_1,8,0.2670807453416149
ensemble_model_1,11,0.2670807453416149
ensemble_model_1,7,0.2670807453416149
ensemble_model_1,12,0.2670807453416149
ensemble_model_1,20,0.2670807453416149
ensemble_model_1,14,0.2670807453416149
ensemble_model_1,18,0.2670807453416149
ensemble_model_1,15,0.2670807453416149
ensemble_model_1,13,0.2670807453416149
ensemble_model_1,1,0.2670807453416149
ensemble_model_1,10,0.2670807453416149
ensemble_model_1,16,0.2670807453416149
ensemble_model_1,17,0.2670807453416149
ensemble_model_1,19,0.2670807453416149
ensemble_model_1,2,0.2670807453416149
ensemble_model_2,9,0.17624223602484473
ensemble_model_2,6,0.17624223602484473
ensemble_model_2,4,0.17624223602484473
ensemble_model_2,5,0.17624223602484473
ensemble_model_2,8,0.17624223602484473
ensemble_model_2,3,0.17624223602484473
ensemble_model_2,12,0.17624223602484473
ensemble_model_2,20,0.17624223602484473
ensemble_model_2,11,0.17624223602484473
ensemble_model_2,7,0.17624223602484473
ensemble_model_2,13,0.17624223602484473
ensemble_model_2,14,0.17624223602484473
ensemble_model_2,1,0.17624223602484473
ensemble_model_2,18,0.17624223602484473
ensemble_model_2,15,0.17624223602484473
ensemble_model_2,17,0.17624223602484473
ensemble_model_2,16,0.17624223602484473
ensemble_model_2,10,0.17624223602484473
ensemble_model_2,19,0.17624223602484473
ensemble_model_2,2,0.17624223602484473
ensemble_model_3,9,0.12111801242236025
ensemble_model_3,5,0.12111801242236025
ensemble_model_3,6,0.12111801242236025
ensemble_model_3,8,0.12111801242236025
ensemble_model_3,4,0.12111801242236025
ensemble_model_3,12,0.12111801242236025
ensemble_model_3,3,0.12111801242236025
ensemble_model_3,11,0.12111801242236025
ensemble_model_3,20,0.12111801242236025
ensemble_model_3,13,0.12111801242236025
ensemble_model_3,1,0.12111801242236025
ensemble_model_3,7,0.12111801242236025
ensemble_model_3,14,0.12111801242236025
ensemble_model_3,17,0.12111801242236025
ensemble_model_3,18,0.12111801242236025
ensemble_model_3,10,0.12111801242236025
ensemble_model_3,15,0.12111801242236025
ensemble_model_3,16,0.12111801242236025
ensemble_model_3,19,0.12111801242236025
ensemble_model_3,2,0.12111801242236025
ensemble_model_4,9,0.687888198757764
ensemble_model_4,5,0.687888198757764
ensemble_model_4,6,0.687888198757764
ensemble_model_4,4,0.687888198757764
ensemble_model_4,3,0.687888198757764
ensemble_model_4,8,0.687888198757764
ensemble_model_4,13,0.687888198757764
ensemble_model_4,11,0.687888198757764
ensemble_model_4,12,0.687888198757764
ensemble_model_4,20,0.687888198757764
ensemble_model_4,7,0.687888198757764
ensemble_model_4,17,0.687888198757764
ensemble_model_4,1,0.687888198757764
ensemble_model_4,18,0.687888198757764
ensemble_model_4,15,0.687888198757764
ensemble_model_4,14,0.687888198757764
ensemble_model_4,10,0.687888198757764
ensemble_model_4,16,0.687888198757764
ensemble_model_4,19,0.687888198757764
ensemble_model_4,2,0.687888198757764
ensemble_model_5,9,0.4107142857142857
ensemble_model_5,5,0.4107142857142857
ensemble_model_5,6,0.4107142857142857
ensemble_model_5,4,0.4107142857142857
ensemble_model_5,3,0.4107142857142857
ensemble_model_5,13,0.4107142857142857
ensemble_model_5,8,0.4107142857142857
ensemble_model_5,11,0.4107142857142857
ensemble_model_5,12,0.4107142857142857
ensemble_model_5,7,0.4107142857142857
ensemble_model_5,20,0.4107142857142857
ensemble_model_5,14,0.4107142857142857
ensemble_model_5,15,0.4107142857142857
ensemble_model_5,1,0.4107142857142857
ensemble_model_5,18,0.4107142857142857
ensemble_model_5,17,0.4107142857142857
ensemble_model_5,10,0.4107142857142857
ensemble_model_5,16,0.4107142857142857
ensemble_model_5,19,0.4107142857142857
ensemble_model_5,2,0.4107142857142857
ensemble_model_6,9,0.12888198757763975
ensemble_model_6,5,0.12888198757763975
ensemble_model_6,6,0.12888198757763975
ensemble_model_6,3,0.12888198757763975
ensemble_model_6,4,0.12888198757763975
ensemble_model_6,13,0.12888198757763975
ensemble_model_6,8,0.12888198757763975
ensemble_model_6,11,0.12888198757763975
ensemble_model_6,14,0.12888198757763975
ensemble_model_6,12,0.12888198757763975
ensemble_model_6,20,0.12888198757763975
ensemble_model_6,15,0.12888198757763975
ensemble_model_6,7,0.12888198757763975
ensemble_model_6,1,0.12888198757763975
ensemble_model_6,17,0.12888198757763975
ensemble_model_6,18,0.12888198757763975
ensemble_model_6,10,0.12888198757763975
ensemble_model_6,16,0.12888198757763975
ensemble_model_6,19,0.12888198757763975
ensemble_model_6,2,0.12888198757763975
ensemble_model_7,9,0.08540372670807453
ensemble_model_7,5,0.08540372670807453
ensemble_model_7,6,0.08540372670807453
ensemble_model_7,3,0.08540372670807453
ensemble_model_7,4,0.08540372670807453
ensemble_model_7,8,0.08540372670807453
ensemble_model_7,13,0.08540372670807453
ensemble_model_7,12,0.08540372670807453
ensemble_model_7,7,0.08540372670807453
ensemble_model_7,11,0.08540372670807453
ensemble_model_7,1,0.08540372670807453
ensemble_model_7,15,0.08540372670807453
ensemble_model_7,14,0.08540372670807453
ensemble_model_7,20,0.08540372670807453
ensemble_model_7,17,0.08540372670807453
ensemble_model_7,18,0.08540372670807453
ensemble_model_7,10,0.08540372670807453
ensemble_model_7,16,0.08540372670807453
ensemble_model_7,19,0.08540372670807453
ensemble_model_7,2,0.08540372670807453
ensemble_model_8,9,0.4720496894409938
ensemble_model_8,5,0.4720496894409938
ensemble_model_8,4,0.4720496894409938
ensemble_model_8,6,0.4720496894409938
ensemble_model_8,3,0.4720496894409938
ensemble_model_8,13,0.4720496894409938
ensemble_model_8,8,0.4720496894409938
ensemble_model_8,11,0.4720496894409938
ensemble_model_8,12,0.4720496894409938
ensemble_model_8,7,0.4720496894409938
ensemble_model_8,1,0.4720496894409938
ensemble_model_8,20,0.4720496894409938
ensemble_model_8,14,0.4720496894409938
ensemble_model_8,15,0.4720496894409938
ensemble_model_8,17,0.4720496894409938
ensemble_model_8,18,0.4720496894409938
ensemble_model_8,10,0.4720496894409938
ensemble_model_8,16,0.4720496894409938
ensemble_model_8,19,0.4720496894409938
ensemble_model_8,2,0.4720496894409938
ensemble_model_9,9,0.1234472049689441
ensemble_model_9,6,0.1234472049689441
ensemble_model_9,5,0.1234472049689441
ensemble_model_9,3,0.1234472049689441
ensemble_model_9,4,0.1234472049689441
ensemble_model_9,11,0.1234472049689441
ensemble_model_9,8,0.1234472049689441
ensemble_model_9,12,0.1234472049689441
ensemble_model_9,13,0.1234472049689441
ensemble_model_9,20,0.1234472049689441
ensemble_model_9,7,0.1234472049689441
ensemble_model_9,1,0.1234472049689441
ensemble_model_9,17,0.1234472049689441
ensemble_model_9,15,0.1234472049689441
ensemble_model_9,14,0.1234472049689441
ensemble_model_9,18,0.1234472049689441
ensemble_model_9,10,0.1234472049689441
ensemble_model_9,16,0.1234472049689441
ensemble_model_9,19,0.1234472049689441
ensemble_model_9,2,0.1234472049689441
ensemble_model_10,9,0.13975155279503104
ensemble_model_10,6,0.13975155279503104
ensemble_model_10,5,0.13975155279503104
ensemble_model_10,3,0.13975155279503104
ensemble_model_10,11,0.13975155279503104
ensemble_model_10,4,0.13975155279503104
ensemble_model_10,8,0.13975155279503104
ensemble_model_10,7,0.13975155279503104
ensemble_model_10,12,0.13975155279503104
ensemble_model_10,13,0.13975155279503104
ensemble_model_10,1,0.13975155279503104
ensemble_model_10,20,0.13975155279503104
ensemble_model_10,17,0.13975155279503104
ensemble_model_10,15,0.13975155279503104
ensemble_model_10,14,0.13975155279503104
ensemble_model_10,18,0.13975155279503104
ensemble_model_10,10,0.13975155279503104
ensemble_model_10,16,0.13975155279503104
ensemble_model_10,19,0.13975155279503104
ensemble_model_10,2,0.13975155279503104
ensemble_model_11,9,0.10947204968944099
ensemble_model_11,6,0.10947204968944099
ensemble_model_11,5,0.10947204968944099
ensemble_model_11,4,0.10947204968944099
ensemble_model_11,11,0.10947204968944099
ensemble_model_11,3,0.10947204968944099
ensemble_model_11,7,0.10947204968944099
ensemble_model_11,8,0.10947204968944099
ensemble_model_11,12,0.10947204968944099
ensemble_model_11,13,0.10947204968944099
ensemble_model_11,1,0.10947204968944099
ensemble_model_11,17,0.10947204968944099
ensemble_model_11,20,0.10947204968944099
ensemble_model_11,15,0.10947204968944099
ensemble_model_11,14,0.10947204968944099
ensemble_model_11,10,0.10947204968944099
ensemble_model_11,18,0.10947204968944099
ensemble_model_11,16,0.10947204968944099
ensemble_model_11,19,0.10947204968944099
ensemble_model_11,2,0.10947204968944099
ensemble_model_12,9,0.37577639751552794
ensemble_model_12,4,0.37577639751552794
ensemble_model_12,6,0.37577639751552794
ensemble_model_12,5,0.37577639751552794
ensemble_model_12,11,0.37577639751552794
ensemble_model_12,3,0.37577639751552794
ensemble_model_12,7,0.37577639751552794
ensemble_model_12,8,0.37577639751552794
ensemble_model_12,1,0.37577639751552794
ensemble_model_12,13,0.37577639751552794
ensemble_model_12,12,0.37577639751552794
ensemble_model_12,17,0.37577639751552794
ensemble_model_12,20,0.37577639751552794
ensemble_model_12,15,0.37577639751552794
ensemble_model_12,14,0.37577639751552794
ensemble_model_12,10,0.37577639751552794
ensemble_model_12,18,0.37577639751552794
ensemble_model_12,19,0.37577639751552794
ensemble_model_12,16,0.37577639751552794
ensemble_model_12,2,0.37577639751552794
ensemble_model_13,9,0.12732919254658384
ensemble_model_13,11,0.12732919254658384
ensemble_model_13,4,0.12732919254658384
ensemble_model_13,3,0.12732919254658384
ensemble_model_13,6,0.12732919254658384
ensemble_model_13,5,0.12732919254658384
ensemble_model_13,8,0.12732919254658384
ensemble_model_13,7,0.12732919254658384
ensemble_model_13,17,0.12732919254658384
ensemble_model_13,12,0.12732919254658384
ensemble_model_13,1,0.12732919254658384
ensemble_model_13,13,0.12732919254658384
ensemble_model_13,20,0.12732919254658384
ensemble_model_13,15,0.12732919254658384
ensemble_model_13,14,0.12732919254658384
ensemble_model_13,10,0.12732919254658384
ensemble_model_13,19,0.12732919254658384
ensemble_model_13,18,0.12732919254658384
ensemble_model_13,16,0.12732919254658384
ensemble_model_13,2,0.12732919254658384
ensemble_model_14,9,0.13664596273291926
ensemble_model_14,3,0.13664596273291926
ensemble_model_14,11,0.13664596273291926
ensemble_model_14,4,0.13664596273291926
ensemble_model_14,5,0.13664596273291926
ensemble_model_14,8,0.13664596273291926
ensemble_model_14,6,0.13664596273291926
ensemble_model_14,17,0.13664596273291926
ensemble_model_14,7,0.13664596273291926
ensemble_model_14,12,0.13664596273291926
ensemble_model_14,1,0.13664596273291926
ensemble_model_14,13,0.13664596273291926
ensemble_model_14,20,0.13664596273291926
ensemble_model_14,15,0.13664596273291926
ensemble_model_14,14,0.13664596273291926
ensemble_model_14,10,0.13664596273291926
ensemble_model_14,19,0.13664596273291926
ensemble_model_14,18,0.13664596273291926
ensemble_model_14,16,0.13664596273291926
ensemble_model_14,2,0.13664596273291926
ensemble_model_0,24,0.1172360248447205
ensemble_model_0,32,0.1172360248447205
ensemble_model_0,37,0.1172360248447205
ensemble_model_0,23,0.1172360248447205
ensemble_model_0,21,0.1172360248447205
ensemble_model_0,30,0.1172360248447205
ensemble_model_0,27,0.1172360248447205
ensemble_model_0,35,0.1172360248447205
ensemble_model_0,28,0.1172360248447205
ensemble_model_0,36,0.1172360248447205
ensemble_model_0,22,0.1172360248447205
ensemble_model_0,40,0.1172360248447205
ensemble_model_0,31,0.1172360248447205
ensemble_model_0,29,0.1172360248447205
ensemble_model_0,33,0.1172360248447205
ensemble_model_0,34,0.1172360248447205
ensemble_model_0,38,0.1172360248447205
ensemble_model_0,26,0.1172360248447205
ensemble_model_0,39,0.1172360248447205
ensemble_model_0,25,0.1172360248447205
ensemble_model_1,24,0.2670807453416149
ensemble_model_1,32,0.2670807453416149
ensemble_model_1,37,0.2670807453416149
ensemble_model_1,30,0.2670807453416149
ensemble_model_1,35,0.2670807453416149
ensemble_model_1,31,0.2670807453416149
ensemble_model_1,22,0.2670807453416149
ensemble_model_1,27,0.2670807453416149
ensemble_model_1,40,0.2670807453416149
ensemble_model_1,21,0.2670807453416149
ensemble_model_1,36,0.2670807453416149
ensemble_model_1,23,0.2670807453416149
ensemble_model_1,28,0.2670807453416149
ensemble_model_1,29,0.2670807453416149
ensemble_model_1,38,0.2670807453416149
ensemble_model_1,34,0.2670807453416149
ensemble_model_1,33,0.2670807453416149
ensemble_model_1,26,0.2670807453416149
ensemble_model_1,39,0.2670807453416149
ensemble_model_1,25,0.2670807453416149
ensemble_model_2,24,0.17624223602484473
ensemble_model_2,32,0.17624223602484473
ensemble_model_2,37,0.17624223602484473
ensemble_model_2,27,0.17624223602484473
ensemble_model_2,35,0.17624223602484473
ensemble_model_2,31,0.17624223602484473
ensemble_model_2,40,0.17624223602484473
ensemble_model_2,23,0.17624223602484473
ensemble_model_2,30,0.17624223602484473
ensemble_model_2,22,0.17624223602484473
ensemble_model_2,29,0.17624223602484473
ensemble_model_2,21,0.17624223602484473
ensemble_model_2,28,0.17624223602484473
ensemble_model_2,36,0.17624223602484473
ensemble_model_2,34,0.17624223602484473
ensemble_model_2,26,0.17624223602484473
ensemble_model_2,33,0.17624223602484473
ensemble_model_2,25,0.17624223602484473
ensemble_model_2,39,0.17624223602484473
ensemble_model_2,38,0.17624223602484473
ensemble_model_3,24,0.12111801242236025
ensemble_model_3,32,0.12111801242236025
ensemble_model_3,37,0.12111801242236025
ensemble_model_3,31,0.12111801242236025
ensemble_model_3,40,0.12111801242236025
ensemble_model_3,21,0.12111801242236025
ensemble_model_3,27,0.12111801242236025
ensemble_model_3,22,0.12111801242236025
ensemble_model_3,35,0.12111801242236025
ensemble_model_3,30,0.12111801242236025
ensemble_model_3,28,0.12111801242236025
ensemble_model_3,36,0.12111801242236025
ensemble_model_3,29,0.12111801242236025
ensemble_model_3,23,0.12111801242236025
ensemble_model_3,34,0.12111801242236025
ensemble_model_3,26,0.12111801242236025
ensemble_model_3,33,0.12111801242236025
ensemble_model_3,25,0.12111801242236025
ensemble_model_3,39,0.12111801242236025
ensemble_model_3,38,0.12111801242236025
ensemble_model_4,24,0.687888198757764
ensemble_model_4,32,0.687888198757764
ensemble_model_4,37,0.687888198757764
ensemble_model_4,27,0.687888198757764
ensemble_model_4,40,0.687888198757764
ensemble_model_4,31,0.687888198757764
ensemble_model_4,22,0.687888198757764
ensemble_model_4,21,0.687888198757764
ensemble_model_4,28,0.687888198757764
ensemble_model_4,35,0.687888198757764
ensemble_model_4,26,0.687888198757764
ensemble_model_4,34,0.687888198757764
ensemble_model_4,36,0.687888198757764
ensemble_model_4,29,0.687888198757764
ensemble_model_4,30,0.687888198757764
ensemble_model_4,23,0.687888198757764
ensemble_model_4,33,0.687888198757764
ensemble_model_4,25,0.687888198757764
ensemble_model_4,39,0.687888198757764
ensemble_model_4,38,0.687888198757764
ensemble_model_5,24,0.4107142857142857
ensemble_model_5,32,0.4107142857142857
ensemble_model_5,37,0.4107142857142857
ensemble_model_5,31,0.4107142857142857
ensemble_model_5,27,0.4107142857142857
ensemble_model_5,28,0.4107142857142857
ensemble_model_5,22,0.4107142857142857
ensemble_model_5,40,0.4107142857142857
ensemble_model_5,21,0.4107142857142857
ensemble_model_5,35,0.4107142857142857
ensemble_model_5,26,0.4107142857142857
ensemble_model_5,34,0.4107142857142857
ensemble_model_5,33,0.4107142857142857
ensemble_model_5,29,0.4107142857142857
ensemble_model_5,36,0.4107142857142857
ensemble_model_5,23,0.4107142857142857
ensemble_model_5,25,0.4107142857142857
ensemble_model_5,30,0.4107142857142857
ensemble_model_5,39,0.4107142857142857
ensemble_model_5,38,0.4107142857142857
ensemble_model_6,32,0.12888198757763975
ensemble_model_6,24,0.12888198757763975
ensemble_model_6,28,0.12888198757763975
ensemble_model_6,31,0.12888198757763975
ensemble_model_6,37,0.12888198757763975
ensemble_model_6,27,0.12888198757763975
ensemble_model_6,40,0.12888198757763975
ensemble_model_6,22,0.12888198757763975
ensemble_model_6,21,0.12888198757763975
ensemble_model_6,35,0.12888198757763975
ensemble_model_6,26,0.12888198757763975
ensemble_model_6,33,0.12888198757763975
ensemble_model_6,25,0.12888198757763975
ensemble_model_6,34,0.12888198757763975
ensemble_model_6,23,0.12888198757763975
ensemble_model_6,36,0.12888198757763975
ensemble_model_6,29,0.12888198757763975
ensemble_model_6,30,0.12888198757763975
ensemble_model_6,38,0.12888198757763975
ensemble_model_6,39,0.12888198757763975
ensemble_model_7,24,0.08540372670807453
ensemble_model_7,32,0.08540372670807453
ensemble_model_7,28,0.08540372670807453
ensemble_model_7,37,0.08540372670807453
ensemble_model_7,31,0.08540372670807453
ensemble_model_7,40,0.08540372670807453
ensemble_model_7,22,0.08540372670807453
ensemble_model_7,27,0.08540372670807453
ensemble_model_7,26,0.08540372670807453
ensemble_model_7,21,0.08540372670807453
ensemble_model_7,33,0.08540372670807453
ensemble_model_7,36,0.08540372670807453
ensemble_model_7,35,0.08540372670807453
ensemble_model_7,25,0.08540372670807453
ensemble_model_7,34,0.08540372670807453
ensemble_model_7,23,0.08540372670807453
ensemble_model_7,29,0.08540372670807453
ensemble_model_7,39,0.08540372670807453
ensemble_model_7,30,0.08540372670807453
ensemble_model_7,38,0.08540372670807453
ensemble_model_8,32,0.4720496894409938
ensemble_model_8,24,0.4720496894409938
ensemble_model_8,28,0.4720496894409938
ensemble_model_8,40,0.4720496894409938
ensemble_model_8,31,0.4720496894409938
ensemble_model_8,37,0.4720496894409938
ensemble_model_8,27,0.4720496894409938
ensemble_model_8,22,0.4720496894409938
ensemble_model_8,26,0.4720496894409938
ensemble_model_8,25,0.4720496894409938
ensemble_model_8,33,0.4720496894409938
ensemble_model_8,23,0.4720496894409938
ensemble_model_8,21,0.4720496894409938
ensemble_model_8,36,0.4720496894409938
ensemble_model_8,35,0.4720496894409938
ensemble_model_8,39,0.4720496894409938
ensemble_model_8,30,0.4720496894409938
ensemble_model_8,34,0.4720496894409938
ensemble_model_8,29,0.4720496894409938
ensemble_model_8,38,0.4720496894409938
ensemble_model_9,32,0.1234472049689441
ensemble_model_9,24,0.1234472049689441
ensemble_model_9,28,0.1234472049689441
ensemble_model_9,40,0.1234472049689441
ensemble_model_9,27,0.1234472049689441
ensemble_model_9,37,0.1234472049689441
ensemble_model_9,31,0.1234472049689441
ensemble_model_9,22,0.1234472049689441
ensemble_model_9,25,0.1234472049689441
ensemble_model_9,26,0.1234472049689441
ensemble_model_9,33,0.1234472049689441
ensemble_model_9,23,0.1234472049689441
ensemble_model_9,21,0.1234472049689441
ensemble_model_9,39,0.1234472049689441
ensemble_model_9,35,0.1234472049689441
ensemble_model_9,30,0.1234472049689441
ensemble_model_9,36,0.1234472049689441
ensemble_model_9,38,0.1234472049689441
ensemble_model_9,34,0.1234472049689441
ensemble_model_9,29,0.1234472049689441
ensemble_model_10,32,0.13975155279503104
ensemble_model_10,28,0.13975155279503104
ensemble_model_10,24,0.13975155279503104
ensemble_model_10,27,0.13975155279503104
