iteration,step_size,model_name,accuracy,batch_size
4,4,resnet18.pt,0.6234472049689441,32
12,4,resnet18.pt,0.6327639751552795,32
6,5,resnet18.pt,0.6545031055900621,32
8,5,resnet18.pt,0.593167701863354,32
20,5,resnet18.pt,0.5916149068322981,32
2,5,resnet18.pt,0.5962732919254659,32
16,5,resnet18.pt,0.5978260869565217,32
10,5,resnet18.pt,0.6242236024844721,32
18,5,resnet18.pt,0.6118012422360248,32
14,5,resnet18.pt,0.6413043478260869,32
12,5,resnet18.pt,0.6187888198757764,32
4,5,resnet18.pt,0.6141304347826086,32
8,6,resnet18.pt,0.6374223602484472,32
10,6,resnet18.pt,0.6187888198757764,32
6,6,resnet18.pt,0.6172360248447205,32
20,6,resnet18.pt,0.625,32
2,6,resnet18.pt,0.6319875776397516,32
16,6,resnet18.pt,0.6482919254658385,32
18,6,resnet18.pt,0.6296583850931677,32
4,6,resnet18.pt,0.6156832298136646,32
12,6,resnet18.pt,0.6242236024844721,32
14,6,resnet18.pt,0.6545031055900621,32
20,7,resnet18.pt,0.6149068322981367,32
10,7,resnet18.pt,0.6537267080745341,32
8,7,resnet18.pt,0.6133540372670807,32
6,7,resnet18.pt,0.6444099378881988,32
2,7,resnet18.pt,0.610248447204969,32
16,7,resnet18.pt,0.6257763975155279,32
18,7,resnet18.pt,0.6149068322981367,32
14,7,resnet18.pt,0.6444099378881988,32
4,7,resnet18.pt,0.5892857142857143,32
12,7,resnet18.pt,0.6149068322981367,32
20,8,resnet18.pt,0.6513975155279503,32
8,8,resnet18.pt,0.6265527950310559,32
10,8,resnet18.pt,0.6063664596273292,32
6,8,resnet18.pt,0.6273291925465838,32
16,8,resnet18.pt,0.6545031055900621,32
2,8,resnet18.pt,0.6374223602484472,32
18,8,resnet18.pt,0.6506211180124224,32
12,8,resnet18.pt,0.6048136645962733,32
14,8,resnet18.pt,0.6156832298136646,32
4,8,resnet18.pt,0.6273291925465838,32
20,9,resnet18.pt,0.6133540372670807,32
8,9,resnet18.pt,0.6125776397515528,32
10,9,resnet18.pt,0.6444099378881988,32
16,9,resnet18.pt,0.6467391304347826,32
6,9,resnet18.pt,0.6358695652173914,32
2,9,resnet18.pt,0.5916149068322981,32
18,9,resnet18.pt,0.610248447204969,32
12,9,resnet18.pt,0.6304347826086957,32
14,9,resnet18.pt,0.6490683229813664,32
4,9,resnet18.pt,0.6366459627329193,32
6,10,resnet18.pt,0.6475155279503105,32
16,10,resnet18.pt,0.6583850931677019,32
8,10,resnet18.pt,0.6009316770186336,32
10,10,resnet18.pt,0.6366459627329193,32
2,10,resnet18.pt,0.657608695652174,32
20,10,resnet18.pt,0.6063664596273292,32
18,10,resnet18.pt,0.6513975155279503,32
16,2,resnet18.pt,0.6211180124223602,64
8,2,resnet18.pt,0.6218944099378882,64
10,2,resnet18.pt,0.6187888198757764,64
6,2,resnet18.pt,0.6381987577639752,64
2,2,resnet18.pt,0.6327639751552795,64
20,2,resnet18.pt,0.6055900621118012,64
18,2,resnet18.pt,0.639751552795031,64
16,3,resnet18.pt,0.6428571428571429,64
8,3,resnet18.pt,0.6358695652173914,64
10,3,resnet18.pt,0.6055900621118012,64
6,3,resnet18.pt,0.6428571428571429,64
2,3,resnet18.pt,0.6203416149068323,64
12,10,resnet18.pt,0.593944099378882,32
20,3,resnet18.pt,0.6389751552795031,64
14,10,resnet18.pt,0.6304347826086957,32
4,10,resnet18.pt,0.6024844720496895,32
18,3,resnet18.pt,0.6327639751552795,64
12,2,resnet18.pt,0.6312111801242236,64
8,4,resnet18.pt,0.6506211180124224,64
16,4,resnet18.pt,0.6312111801242236,64
6,4,resnet18.pt,0.6149068322981367,64
10,4,resnet18.pt,0.6149068322981367,64
2,4,resnet18.pt,0.6288819875776398,64
4,2,resnet18.pt,0.6304347826086957,64
14,2,resnet18.pt,0.6187888198757764,64
20,4,resnet18.pt,0.6513975155279503,64
18,4,resnet18.pt,0.6234472049689441,64
12,3,resnet18.pt,0.625,64
14,3,resnet18.pt,0.6459627329192547,64
4,3,resnet18.pt,0.6273291925465838,64
2,5,resnet18.pt,0.6428571428571429,64
6,5,resnet18.pt,0.6459627329192547,64
8,5,resnet18.pt,0.6389751552795031,64
16,5,resnet18.pt,0.6451863354037267,64
10,5,resnet18.pt,0.6149068322981367,64
20,5,resnet18.pt,0.6358695652173914,64
18,5,resnet18.pt,0.6366459627329193,64
14,4,resnet18.pt,0.6350931677018633,64
12,4,resnet18.pt,0.6490683229813664,64
4,4,resnet18.pt,0.6482919254658385,64
6,6,resnet18.pt,0.6614906832298136,64
2,6,resnet18.pt,0.6374223602484472,64
8,6,resnet18.pt,0.6366459627329193,64
16,6,resnet18.pt,0.656832298136646,64
20,6,resnet18.pt,0.6467391304347826,64
10,6,resnet18.pt,0.6358695652173914,64
18,6,resnet18.pt,0.6428571428571429,64
12,5,resnet18.pt,0.6335403726708074,64
14,5,resnet18.pt,0.640527950310559,64
4,5,resnet18.pt,0.6234472049689441,64
2,7,resnet18.pt,0.6281055900621118,64
6,7,resnet18.pt,0.6490683229813664,64
8,7,resnet18.pt,0.6591614906832298,64
16,7,resnet18.pt,0.6226708074534162,64
20,7,resnet18.pt,0.6583850931677019,64
10,7,resnet18.pt,0.6506211180124224,64
18,7,resnet18.pt,0.6281055900621118,64
12,6,resnet18.pt,0.6420807453416149,64
14,6,resnet18.pt,0.6498447204968945,64
4,6,resnet18.pt,0.65527950310559,64
8,8,resnet18.pt,0.6304347826086957,64
2,8,resnet18.pt,0.6350931677018633,64
6,8,resnet18.pt,0.6350931677018633,64
20,8,resnet18.pt,0.6700310559006211,64
16,8,resnet18.pt,0.6513975155279503,64
10,8,resnet18.pt,0.6304347826086957,64
18,8,resnet18.pt,0.6475155279503105,64
12,7,resnet18.pt,0.6521739130434783,64
14,7,resnet18.pt,0.6389751552795031,64
4,7,resnet18.pt,0.6506211180124224,64
2,9,resnet18.pt,0.6490683229813664,64
8,9,resnet18.pt,0.6622670807453416,64
6,9,resnet18.pt,0.6529503105590062,64
16,9,resnet18.pt,0.6343167701863354,64
20,9,resnet18.pt,0.6428571428571429,64
10,9,resnet18.pt,0.6583850931677019,64
18,9,resnet18.pt,0.6234472049689441,64
12,8,resnet18.pt,0.6591614906832298,64
4,8,resnet18.pt,0.6420807453416149,64
14,8,resnet18.pt,0.639751552795031,64
8,10,resnet18.pt,0.6358695652173914,64
6,10,resnet18.pt,0.6506211180124224,64
2,10,resnet18.pt,0.6451863354037267,64
16,10,resnet18.pt,0.5877329192546584,64
20,10,resnet18.pt,0.6366459627329193,64
10,10,resnet18.pt,0.6459627329192547,64
18,10,resnet18.pt,0.6389751552795031,64
6,2,resnet18.pt,0.6444099378881988,128
2,2,resnet18.pt,0.639751552795031,128
8,2,resnet18.pt,0.6381987577639752,128
20,2,resnet18.pt,0.6312111801242236,128
16,2,resnet18.pt,0.6319875776397516,128
10,2,resnet18.pt,0.6226708074534162,128
18,2,resnet18.pt,0.6319875776397516,128
6,3,resnet18.pt,0.6444099378881988,128
2,3,resnet18.pt,0.6164596273291926,128
12,9,resnet18.pt,0.6350931677018633,64
20,3,resnet18.pt,0.6335403726708074,128
8,3,resnet18.pt,0.6366459627329193,128
16,3,resnet18.pt,0.6312111801242236,128
18,3,resnet18.pt,0.6537267080745341,128
10,3,resnet18.pt,0.6451863354037267,128
14,9,resnet18.pt,0.657608695652174,64
4,9,resnet18.pt,0.6482919254658385,64
2,4,resnet18.pt,0.6482919254658385,128
6,4,resnet18.pt,0.6506211180124224,128
20,4,resnet18.pt,0.6475155279503105,128
16,4,resnet18.pt,0.6265527950310559,128
8,4,resnet18.pt,0.6490683229813664,128
10,4,resnet18.pt,0.639751552795031,128
18,4,resnet18.pt,0.6335403726708074,128
16,5,resnet18.pt,0.6529503105590062,128
8,5,resnet18.pt,0.65527950310559,128
20,5,resnet18.pt,0.6141304347826086,128
6,5,resnet18.pt,0.6304347826086957,128
2,5,resnet18.pt,0.6459627329192547,128
10,5,resnet18.pt,0.6304347826086957,128
18,5,resnet18.pt,0.6537267080745341,128
12,10,resnet18.pt,0.656055900621118,64
14,10,resnet18.pt,0.6226708074534162,64
4,10,resnet18.pt,0.6381987577639752,64
16,6,resnet18.pt,0.6459627329192547,128
6,6,resnet18.pt,0.6669254658385093,128
2,6,resnet18.pt,0.6420807453416149,128
12,2,resnet18.pt,0.6296583850931677,128
20,6,resnet18.pt,0.6506211180124224,128
18,6,resnet18.pt,0.6521739130434783,128
10,6,resnet18.pt,0.6677018633540373,128
8,6,resnet18.pt,0.6638198757763976,128
14,2,resnet18.pt,0.6343167701863354,128
4,2,resnet18.pt,0.640527950310559,128
12,3,resnet18.pt,0.6537267080745341,128
14,3,resnet18.pt,0.6281055900621118,128
20,7,resnet18.pt,0.6529503105590062,128
16,7,resnet18.pt,0.6513975155279503,128
6,7,resnet18.pt,0.6506211180124224,128
18,7,resnet18.pt,0.6583850931677019,128
10,7,resnet18.pt,0.6506211180124224,128
2,7,resnet18.pt,0.6459627329192547,128
8,7,resnet18.pt,0.6622670807453416,128
4,3,resnet18.pt,0.640527950310559,128
12,4,resnet18.pt,0.6498447204968945,128
14,4,resnet18.pt,0.6459627329192547,128
16,8,resnet18.pt,0.6498447204968945,128
20,8,resnet18.pt,0.6343167701863354,128
18,8,resnet18.pt,0.6381987577639752,128
6,8,resnet18.pt,0.6374223602484472,128
2,8,resnet18.pt,0.6366459627329193,128
8,8,resnet18.pt,0.6389751552795031,128
10,8,resnet18.pt,0.6358695652173914,128
4,4,resnet18.pt,0.6343167701863354,128
12,5,resnet18.pt,0.6436335403726708,128
14,5,resnet18.pt,0.6482919254658385,128
20,9,resnet18.pt,0.6420807453416149,128
16,9,resnet18.pt,0.639751552795031,128
6,9,resnet18.pt,0.6358695652173914,128
4,5,resnet18.pt,0.6583850931677019,128
8,9,resnet18.pt,0.6389751552795031,128
10,9,resnet18.pt,0.6490683229813664,128
2,9,resnet18.pt,0.6118012422360248,128
18,9,resnet18.pt,0.6296583850931677,128
12,6,resnet18.pt,0.6513975155279503,128
14,6,resnet18.pt,0.6281055900621118,128
4,6,resnet18.pt,0.6583850931677019,128
16,10,resnet18.pt,0.6529503105590062,128
6,10,resnet18.pt,0.6444099378881988,128
20,10,resnet18.pt,0.6638198757763976,128
10,10,resnet18.pt,0.6638198757763976,128
2,10,resnet18.pt,0.6436335403726708,128
8,10,resnet18.pt,0.6513975155279503,128
18,10,resnet18.pt,0.6630434782608695,128
20,2,resnet18.pt,0.6428571428571429,256
16,2,resnet18.pt,0.6335403726708074,256
10,2,resnet18.pt,0.6335403726708074,256
12,7,resnet18.pt,0.6638198757763976,128
6,2,resnet18.pt,0.6444099378881988,256
8,2,resnet18.pt,0.6475155279503105,256
2,2,resnet18.pt,0.6475155279503105,256
18,2,resnet18.pt,0.639751552795031,256
14,7,resnet18.pt,0.6273291925465838,128
4,7,resnet18.pt,0.656055900621118,128
10,3,resnet18.pt,0.6459627329192547,256
20,3,resnet18.pt,0.6444099378881988,256
8,3,resnet18.pt,0.6265527950310559,256
16,3,resnet18.pt,0.6420807453416149,256
2,3,resnet18.pt,0.6506211180124224,256
6,3,resnet18.pt,0.6459627329192547,256
18,3,resnet18.pt,0.6296583850931677,256
12,8,resnet18.pt,0.6513975155279503,128
14,8,resnet18.pt,0.6428571428571429,128
4,8,resnet18.pt,0.6413043478260869,128
8,4,resnet18.pt,0.6319875776397516,256
2,4,resnet18.pt,0.6436335403726708,256
6,4,resnet18.pt,0.6436335403726708,256
20,4,resnet18.pt,0.6428571428571429,256
16,4,resnet18.pt,0.6428571428571429,256
10,4,resnet18.pt,0.6389751552795031,256
18,4,resnet18.pt,0.6498447204968945,256
12,9,resnet18.pt,0.6335403726708074,128
14,9,resnet18.pt,0.6591614906832298,128
8,5,resnet18.pt,0.6482919254658385,256
20,5,resnet18.pt,0.6358695652173914,256
10,5,resnet18.pt,0.6490683229813664,256
6,5,resnet18.pt,0.6467391304347826,256
2,5,resnet18.pt,0.6506211180124224,256
16,5,resnet18.pt,0.65527950310559,256
18,5,resnet18.pt,0.6482919254658385,256
4,9,resnet18.pt,0.639751552795031,128
20,6,resnet18.pt,0.6513975155279503,256
8,6,resnet18.pt,0.6583850931677019,256
10,6,resnet18.pt,0.6545031055900621,256
6,6,resnet18.pt,0.6436335403726708,256
16,6,resnet18.pt,0.6545031055900621,256
2,6,resnet18.pt,0.640527950310559,256
18,6,resnet18.pt,0.6521739130434783,256
12,10,resnet18.pt,0.6677018633540373,128
14,10,resnet18.pt,0.639751552795031,128
4,10,resnet18.pt,0.65527950310559,128
12,2,resnet18.pt,0.6506211180124224,256
14,2,resnet18.pt,0.6350931677018633,256
8,7,resnet18.pt,0.6335403726708074,256
20,7,resnet18.pt,0.6482919254658385,256
10,7,resnet18.pt,0.6607142857142857,256
4,2,resnet18.pt,0.6529503105590062,256
16,7,resnet18.pt,0.6444099378881988,256
6,7,resnet18.pt,0.6614906832298136,256
2,7,resnet18.pt,0.6358695652173914,256
18,7,resnet18.pt,0.6622670807453416,256
12,3,resnet18.pt,0.6451863354037267,256
14,3,resnet18.pt,0.6335403726708074,256
4,3,resnet18.pt,0.6490683229813664,256
20,8,resnet18.pt,0.6545031055900621,256
8,8,resnet18.pt,0.6537267080745341,256
16,8,resnet18.pt,0.6739130434782609,256
10,8,resnet18.pt,0.6343167701863354,256
6,8,resnet18.pt,0.6436335403726708,256
2,8,resnet18.pt,0.6482919254658385,256
18,8,resnet18.pt,0.640527950310559,256
4,4,resnet18.pt,0.6428571428571429,256
12,4,resnet18.pt,0.6350931677018633,256
14,4,resnet18.pt,0.6428571428571429,256
20,9,resnet18.pt,0.6459627329192547,256
8,9,resnet18.pt,0.657608695652174,256
10,9,resnet18.pt,0.6467391304347826,256
16,9,resnet18.pt,0.6513975155279503,256
2,9,resnet18.pt,0.6599378881987578,256
6,9,resnet18.pt,0.6288819875776398,256
18,9,resnet18.pt,0.65527950310559,256
12,5,resnet18.pt,0.6459627329192547,256
4,5,resnet18.pt,0.6413043478260869,256
14,5,resnet18.pt,0.6420807453416149,256
20,10,resnet18.pt,0.6677018633540373,256
8,10,resnet18.pt,0.6436335403726708,256
10,10,resnet18.pt,0.6436335403726708,256
2,10,resnet18.pt,0.640527950310559,256
6,10,resnet18.pt,0.6374223602484472,256
16,10,resnet18.pt,0.6482919254658385,256
18,10,resnet18.pt,0.6459627329192547,256
12,6,resnet18.pt,0.6591614906832298,256
4,6,resnet18.pt,0.6350931677018633,256
14,6,resnet18.pt,0.640527950310559,256
12,7,resnet18.pt,0.6475155279503105,256
14,7,resnet18.pt,0.6358695652173914,256
4,7,resnet18.pt,0.6529503105590062,256
14,8,resnet18.pt,0.6513975155279503,256
4,8,resnet18.pt,0.6506211180124224,256
12,8,resnet18.pt,0.6513975155279503,256
14,9,resnet18.pt,0.6638198757763976,256
4,9,resnet18.pt,0.6692546583850931,256
12,9,resnet18.pt,0.6420807453416149,256
14,10,resnet18.pt,0.656055900621118,256
4,10,resnet18.pt,0.6319875776397516,256
12,10,resnet18.pt,0.6444099378881988,256
9,2,resnet18.pt,0.593167701863354,16
21,2,resnet18.pt,0.577639751552795,16
30,2,resnet18.pt,0.5807453416149069,16
24,2,resnet18.pt,0.610248447204969,16
12,2,resnet18.pt,0.5885093167701864,16
6,2,resnet18.pt,0.578416149068323,16
15,2,resnet18.pt,0.5900621118012422,16
3,2,resnet18.pt,0.592391304347826,16
27,2,resnet18.pt,0.5854037267080745,16
18,2,resnet18.pt,0.5830745341614907,16
9,3,resnet18.pt,0.5729813664596274,16
21,3,resnet18.pt,0.6040372670807453,16
24,3,resnet18.pt,0.592391304347826,16
30,3,resnet18.pt,0.59472049689441,16
12,3,resnet18.pt,0.6180124223602484,16
15,3,resnet18.pt,0.6024844720496895,16
27,3,resnet18.pt,0.6172360248447205,16
6,3,resnet18.pt,0.5978260869565217,16
3,3,resnet18.pt,0.6110248447204969,16
18,3,resnet18.pt,0.6040372670807453,16
24,4,resnet18.pt,0.6164596273291926,16
30,4,resnet18.pt,0.5667701863354038,16
9,4,resnet18.pt,0.593944099378882,16
21,4,resnet18.pt,0.6001552795031055,16
12,4,resnet18.pt,0.5768633540372671,16
15,4,resnet18.pt,0.578416149068323,16
6,4,resnet18.pt,0.5892857142857143,16
3,4,resnet18.pt,0.5970496894409938,16
27,4,resnet18.pt,0.5675465838509317,16
18,4,resnet18.pt,0.5970496894409938,16
24,5,resnet18.pt,0.5954968944099379,16
30,5,resnet18.pt,0.578416149068323,16
9,5,resnet18.pt,0.6055900621118012,16
12,5,resnet18.pt,0.6032608695652174,16
21,5,resnet18.pt,0.5986024844720497,16
6,5,resnet18.pt,0.5722049689440993,16
15,5,resnet18.pt,0.5970496894409938,16
27,5,resnet18.pt,0.5768633540372671,16
3,5,resnet18.pt,0.6017080745341615,16
18,5,resnet18.pt,0.6009316770186336,16
24,6,resnet18.pt,0.5768633540372671,16
9,6,resnet18.pt,0.6133540372670807,16
12,6,resnet18.pt,0.6024844720496895,16
21,6,resnet18.pt,0.5737577639751553,16
30,6,resnet18.pt,0.6304347826086957,16
27,6,resnet18.pt,0.6218944099378882,16
15,6,resnet18.pt,0.6436335403726708,16
6,6,resnet18.pt,0.5760869565217391,16
3,6,resnet18.pt,0.609472049689441,16
18,6,resnet18.pt,0.5822981366459627,16
24,7,resnet18.pt,0.5869565217391305,16
21,7,resnet18.pt,0.6343167701863354,16
12,7,resnet18.pt,0.6141304347826086,16
9,7,resnet18.pt,0.6218944099378882,16
30,7,resnet18.pt,0.6079192546583851,16
15,7,resnet18.pt,0.5807453416149069,16
27,7,resnet18.pt,0.6312111801242236,16
3,7,resnet18.pt,0.562111801242236,16
6,7,resnet18.pt,0.5970496894409938,16
18,7,resnet18.pt,0.5722049689440993,16
21,8,resnet18.pt,0.6319875776397516,16
15,8,resnet18.pt,0.593944099378882,16
12,8,resnet18.pt,0.6327639751552795,16
24,8,resnet18.pt,0.5271739130434783,16
27,8,resnet18.pt,0.5892857142857143,16
30,8,resnet18.pt,0.5861801242236024,16
6,8,resnet18.pt,0.5722049689440993,16
9,8,resnet18.pt,0.592391304347826,16
3,8,resnet18.pt,0.6180124223602484,16
18,8,resnet18.pt,0.6133540372670807,16
15,9,resnet18.pt,0.625,16
12,9,resnet18.pt,0.6001552795031055,16
21,9,resnet18.pt,0.6040372670807453,16
24,9,resnet18.pt,0.593167701863354,16
27,9,resnet18.pt,0.6187888198757764,16
30,9,resnet18.pt,0.6459627329192547,16
3,9,resnet18.pt,0.577639751552795,16
6,9,resnet18.pt,0.5838509316770186,16
9,9,resnet18.pt,0.6156832298136646,16
18,9,resnet18.pt,0.5869565217391305,16
15,10,resnet18.pt,0.6234472049689441,16
24,10,resnet18.pt,0.5916149068322981,16
12,10,resnet18.pt,0.6211180124223602,16
21,10,resnet18.pt,0.6055900621118012,16
3,10,resnet18.pt,0.5885093167701864,16
30,10,resnet18.pt,0.6475155279503105,16
6,10,resnet18.pt,0.6335403726708074,16
27,10,resnet18.pt,0.5722049689440993,16
9,10,resnet18.pt,0.6149068322981367,16
15,2,resnet18.pt,0.6149068322981367,32
30,2,resnet18.pt,0.6125776397515528,32
6,2,resnet18.pt,0.609472049689441,32
12,2,resnet18.pt,0.610248447204969,32
3,2,resnet18.pt,0.6156832298136646,32
21,2,resnet18.pt,0.6141304347826086,32
24,2,resnet18.pt,0.6024844720496895,32
9,2,resnet18.pt,0.6195652173913043,32
27,2,resnet18.pt,0.6141304347826086,32
18,10,resnet18.pt,0.5690993788819876,16
3,3,resnet18.pt,0.610248447204969,32
6,3,resnet18.pt,0.6265527950310559,32
12,3,resnet18.pt,0.6257763975155279,32
15,3,resnet18.pt,0.6086956521739131,32
30,3,resnet18.pt,0.6110248447204969,32
24,3,resnet18.pt,0.6226708074534162,32
9,3,resnet18.pt,0.6319875776397516,32
21,3,resnet18.pt,0.6312111801242236,32
27,3,resnet18.pt,0.6350931677018633,32
18,2,resnet18.pt,0.625,32
3,4,resnet18.pt,0.6265527950310559,32
15,4,resnet18.pt,0.6273291925465838,32
30,4,resnet18.pt,0.6288819875776398,32
12,4,resnet18.pt,0.6327639751552795,32
9,4,resnet18.pt,0.6350931677018633,32
6,4,resnet18.pt,0.6319875776397516,32
21,4,resnet18.pt,0.6141304347826086,32
24,4,resnet18.pt,0.6164596273291926,32
27,4,resnet18.pt,0.6444099378881988,32
18,3,resnet18.pt,0.6172360248447205,32
3,5,resnet18.pt,0.6343167701863354,32
12,5,resnet18.pt,0.6281055900621118,32
30,5,resnet18.pt,0.6242236024844721,32
15,5,resnet18.pt,0.6187888198757764,32
9,5,resnet18.pt,0.6335403726708074,32
24,5,resnet18.pt,0.6281055900621118,32
21,5,resnet18.pt,0.6172360248447205,32
6,5,resnet18.pt,0.6343167701863354,32
27,5,resnet18.pt,0.6459627329192547,32
18,4,resnet18.pt,0.6281055900621118,32
30,6,resnet18.pt,0.6428571428571429,32
15,6,resnet18.pt,0.6296583850931677,32
3,6,resnet18.pt,0.6498447204968945,32
12,6,resnet18.pt,0.6537267080745341,32
21,6,resnet18.pt,0.6234472049689441,32
6,6,resnet18.pt,0.6381987577639752,32
24,6,resnet18.pt,0.6211180124223602,32
9,6,resnet18.pt,0.6319875776397516,32
27,6,resnet18.pt,0.6537267080745341,32
18,5,resnet18.pt,0.6273291925465838,32
3,7,resnet18.pt,0.625,32
30,7,resnet18.pt,0.5815217391304348,32
12,7,resnet18.pt,0.6180124223602484,32
15,7,resnet18.pt,0.6086956521739131,32
21,7,resnet18.pt,0.6366459627329193,32
9,7,resnet18.pt,0.6079192546583851,32
24,7,resnet18.pt,0.6180124223602484,32
6,7,resnet18.pt,0.6413043478260869,32
27,7,resnet18.pt,0.6234472049689441,32
18,6,resnet18.pt,0.6281055900621118,32
12,8,resnet18.pt,0.6319875776397516,32
3,8,resnet18.pt,0.6444099378881988,32
24,8,resnet18.pt,0.6172360248447205,32
30,8,resnet18.pt,0.625,32
9,8,resnet18.pt,0.6312111801242236,32
21,8,resnet18.pt,0.6133540372670807,32
6,8,resnet18.pt,0.6389751552795031,32
15,8,resnet18.pt,0.6607142857142857,32
27,8,resnet18.pt,0.6265527950310559,32
18,7,resnet18.pt,0.6451863354037267,32
30,9,resnet18.pt,0.6358695652173914,32
3,9,resnet18.pt,0.6319875776397516,32
12,9,resnet18.pt,0.6180124223602484,32
24,9,resnet18.pt,0.657608695652174,32
6,9,resnet18.pt,0.6413043478260869,32
9,9,resnet18.pt,0.6467391304347826,32
15,9,resnet18.pt,0.6024844720496895,32
21,9,resnet18.pt,0.6366459627329193,32
27,9,resnet18.pt,0.6350931677018633,32
18,8,resnet18.pt,0.6203416149068323,32
30,10,resnet18.pt,0.6024844720496895,32
24,10,resnet18.pt,0.6684782608695652,32
3,10,resnet18.pt,0.6319875776397516,32
12,10,resnet18.pt,0.6451863354037267,32
6,10,resnet18.pt,0.5861801242236024,32
9,10,resnet18.pt,0.6312111801242236,32
21,10,resnet18.pt,0.5978260869565217,32
15,10,resnet18.pt,0.6762422360248447,32
27,10,resnet18.pt,0.6110248447204969,32
24,2,resnet18.pt,0.6366459627329193,64
6,2,resnet18.pt,0.6288819875776398,64
3,2,resnet18.pt,0.6195652173913043,64
30,2,resnet18.pt,0.6265527950310559,64
9,2,resnet18.pt,0.6335403726708074,64
12,2,resnet18.pt,0.6288819875776398,64
15,2,resnet18.pt,0.6265527950310559,64
18,9,resnet18.pt,0.6273291925465838,32
21,2,resnet18.pt,0.6335403726708074,64
27,2,resnet18.pt,0.639751552795031,64
6,3,resnet18.pt,0.6381987577639752,64
24,3,resnet18.pt,0.6467391304347826,64
3,3,resnet18.pt,0.6319875776397516,64
30,3,resnet18.pt,0.6343167701863354,64
9,3,resnet18.pt,0.625,64
12,3,resnet18.pt,0.6389751552795031,64
15,3,resnet18.pt,0.6203416149068323,64
21,3,resnet18.pt,0.6374223602484472,64
27,3,resnet18.pt,0.6304347826086957,64
24,4,resnet18.pt,0.6242236024844721,64
6,4,resnet18.pt,0.6312111801242236,64
30,4,resnet18.pt,0.6211180124223602,64
3,4,resnet18.pt,0.6451863354037267,64
15,4,resnet18.pt,0.6319875776397516,64
12,4,resnet18.pt,0.6490683229813664,64
9,4,resnet18.pt,0.6335403726708074,64
21,4,resnet18.pt,0.6242236024844721,64
27,4,resnet18.pt,0.639751552795031,64
30,5,resnet18.pt,0.6420807453416149,64
15,5,resnet18.pt,0.6335403726708074,64
12,5,resnet18.pt,0.6319875776397516,64
3,5,resnet18.pt,0.6296583850931677,64
9,5,resnet18.pt,0.6381987577639752,64
24,5,resnet18.pt,0.6203416149068323,64
27,5,resnet18.pt,0.6327639751552795,64
21,5,resnet18.pt,0.6358695652173914,64
6,5,resnet18.pt,0.6413043478260869,64
18,10,resnet18.pt,0.6358695652173914,32
18,2,resnet18.pt,0.6234472049689441,64
15,6,resnet18.pt,0.6498447204968945,64
12,6,resnet18.pt,0.6428571428571429,64
3,6,resnet18.pt,0.6118012422360248,64
30,6,resnet18.pt,0.6133540372670807,64
24,6,resnet18.pt,0.6319875776397516,64
9,6,resnet18.pt,0.6537267080745341,64
27,6,resnet18.pt,0.6366459627329193,64
21,6,resnet18.pt,0.6506211180124224,64
6,6,resnet18.pt,0.6304347826086957,64
18,3,resnet18.pt,0.6327639751552795,64
3,7,resnet18.pt,0.6265527950310559,64
15,7,resnet18.pt,0.6281055900621118,64
30,7,resnet18.pt,0.6428571428571429,64
12,7,resnet18.pt,0.6055900621118012,64
24,7,resnet18.pt,0.6467391304347826,64
